,log_price,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_identity_verified,name,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
24264,5,0,0,4,1,0,moderate,True,LA,True,Immaculate 2Bdrm Prime Location,86,92,90025,2,2
24265,4,3,1,2,1,0,strict,True,LA,True,A Private Room & Bath Westwood/UCLA,58,99,90024,1,1
24266,5,1,0,4,1,0,flexible,True,LA,True,Sweet Hilltop Cottage,10,96,90026,2,2
24267,5,5,0,2,1,0,moderate,True,LA,True,Santa Monica Bungalow Guesthouse,18,98,90402,1,1
24268,5,0,0,2,1,0,flexible,False,SF,True,Clean and Centrally Located Mission Apartment,15,91,94110,1,1
24269,5,4,0,16,1,0,strict,True,LA,True,2500 Enormous DTLA Luxury Penthouse Loft,12,100,90013,0,4
24270,5,0,0,6,1,0,strict,True,LA,True,"Beautiful, Spacious 2-bed apt Grove",32,89,90036,2,5
24271,4,0,0,3,1,0,moderate,True,NYC,True,Beautiful one bedroom in Chelsea,13,91,10011.0,1,1
24272,4,5,1,2,1,0,moderate,True,LA,True,Charming Private Modern Ranch Guest House,23,98,90265,1,1
24273,3,7,2,1,1,0,strict,True,LA,True,LUXURY STAY IN D HEART OF HOLLYWOOD,14,97,90046,1,2
24274,5,0,0,4,1,0,strict,True,NYC,True,Luxury Apt With Private Patio Near Empire State,25,96,10016,1,3
24275,4,4,0,2,1,0,strict,True,LA,True,Architectural Loft Duplex w/ Private Rooftop Deck,37,99,90038,1,1
24276,4,0,0,4,1,0,flexible,False,DC,True,1 Bedroom -- Walking distance!,2,100,20003,1,1
24277,4,0,1,2,1,0,strict,True,Chicago,True,"CUBS,YOUR OWN LUXE TERRACED DUPLEX LOFT INCLUDED",6,100,60614,1,1
24278,4,1,1,2,1,0,strict,True,DC,True,Large br/bath close to everything!,25,95,20001,1,1
24279,4,0,0,3,1,0,strict,True,DC,True,Near the White House,16,83,20052,0,1
24280,4,0,1,2,1,0,strict,False,NYC,True,Times Square room with private bath,84,93,10036,1,1
24281,4,0,0,2,1,0,strict,False,NYC,True,Spectacular Manhattan Skyline View,11,89,11213.0,1,1
24282,4,2,0,2,1,0,moderate,True,LA,True,Trendy 1 bdrm Condo in Silverlake,18,99,90039,1,1
24283,5,1,0,13,2,0,strict,True,NYC,True,Brand New Duplex Home away from Home,19,84,11216,4,10
24284,4,0,1,2,1,0,strict,False,NYC,True,Discover  NYC from Astoria Queens,22,90,11102,1,1
24285,4,0,0,4,1,0,moderate,True,Chicago,True,Beautiful 2 bed room apartment,37,98,60618,2,2
24286,4,0,0,2,1,0,moderate,False,NYC,True,Cozy Flat Upper West NY,1,100,10069,1,1
24287,6,0,0,6,2,0,strict,True,NYC,True,Luxury Loft Time square,1,100,10019,2,3
24288,4,0,1,2,1,0,flexible,False,NYC,True,Sunlit Room w/ private bath @ Upper West Manhattan,4,100,10025,1,2
24289,5,1,0,6,1,0,strict,True,LA,True,"+1 BLOCK to SAND, 2 to SANTA MONICA, 2-STORY HOME+",46,95,90291,3,3
24290,4,0,1,2,2,0,strict,True,LA,True,Private Room With En Suite Bath in Apt. Near Beach,4,95,90401,1,1
24291,4,0,0,3,1,0,moderate,True,NYC,True,Cozy Modern Apartment w/ Courtyard,1,60,11222,1,1
24292,3,1,1,2,1,0,moderate,False,LA,True,West Covina，靠近Walnut，Rowland Heights独立House安静卫生,15,91,91792,1,1
24293,3,0,0,2,1,0,strict,True,LA,True,private single apartment for 2,3,67,90043,1,2
24294,4,0,0,4,1,0,strict,True,DC,True,"Clean, Comfortable and 15 mins to the Capitol!",8,98,20020,1,3
24295,3,0,1,1,1,0,moderate,True,NYC,True,Charming private room in Astoria-20 min to Midtown,18,100,11105,1,1
24296,4,0,0,2,1,0,flexible,True,LA,True,One Bedroom Apt - Steps to Beach - Many Amenities,2,100,90292,1,1
24297,5,0,0,4,1,0,strict,True,NYC,True,"Perfect Turtle Bay, Midtown East Spot 1Br APT",7,97,10022,1,2
24298,5,0,0,4,1,0,strict,True,NYC,True,Spacious Bright West Village Apt,74,91,10014,1,1
24299,4,0,0,5,1,0,flexible,True,LA,True,Newly Remodeled Cozy Apt/Home~Sleeps 5~Beds 5,1,100,91776,2,5
24300,4,1,1,1,1,0,strict,True,DC,True,Open Style Room - 3 Walls & Divider,6,90,20001,1,1
24301,4,0,0,2,1,0,strict,True,NYC,True,Cozy & warm Upper East side apartment,2,90,10128,1,1
24302,4,1,0,4,1,0,moderate,True,LA,True,Private Guest House in Studio City with Courtyard,65,96,91604,0,2
24303,4,0,1,2,1,0,strict,True,NYC,True,Nice bedroom. Sleeps 2.,19,79,10035.0,1,2
24304,6,1,0,8,2,0,strict,False,Chicago,True,Modern Victorian Home in Roscoe Village,8,90,60657,3,3
24305,3,0,1,3,1,0,strict,True,NYC,True,A CLASSY ROOM FOR 2 OR 3!,34,86,11216,1,2
24306,5,0,0,10,1,0,moderate,True,NYC,True,"Lexington with a view, 1min walk to 6 Train & Park",2,70,10075,2,4
24307,5,1,0,9,3,0,strict,True,SF,True,Modern 4BR/3.5BA Treehouse with views of SF,1,100,94117,4,6
24308,4,0,1,2,1,0,strict,True,LA,True,Large Modern Master Bedroom w/Parking,59,100,90025,1,1
24309,4,0,0,4,1,0,strict,True,LA,True,Hollywood Forever Koreatown!!!,14,69,90029,1,2
24310,5,0,0,2,1,0,strict,True,NYC,True,Crown Heights oasis with private patio,14,97,11216.0,1,1
24311,5,1,0,5,1,0,strict,True,SF,True,San Francisco gem at McLaren Park,32,95,94112,2,2
24312,4,0,0,2,1,0,strict,True,NYC,True,Cozy/Stylish Williamsburg 1 Bedroom,24,92,11211,1,1
24313,4,0,1,2,1,0,strict,True,NYC,True,"New Listing Coming August 25, $55.00 fullsize  bed",1,100,11233.0,1,1
24314,3,1,1,2,1,0,flexible,False,NYC,True,Sunny upstairs bedroom,10,88,11429,1,1
24315,4,0,1,2,1,0,moderate,False,NYC,True,Double Bed in a Central Apartment for your Stay,2,100,11216,1,1
24316,6,0,0,5,2,0,strict,True,Boston,True,Bluebird Kenmore Sq 2-BR Near Harvard Med School,1,100,02215,2,2
24317,4,2,0,4,1,0,strict,True,LA,True,Safe Hills of Glendale. Free WIFI,3,73,91205,1,2
24318,4,0,0,3,1,0,strict,True,Boston,True,Luxury Furnished Back Bay Apartment in Fenway!,1,100,02116,1,1
24319,4,0,1,2,1,1,moderate,True,NYC,True,1 private room in a loft space ,56,86,11221,1,1
24320,3,1,1,1,1,0,strict,True,LA,True,Nice and big bedroom with private bathroom,4,90,91776,1,1
24321,3,1,1,1,1,0,moderate,True,Chicago,True,Logan Square -Green Room,5,100,60641,1,1
24322,5,0,0,6,1,0,strict,True,NYC,True,Lovely Apartment Times Square Central Manhattan,24,79,10019,2,2
24323,4,0,1,1,1,0,flexible,True,NYC,True,Southern Hospitality,2,100,10026,1,1
24324,5,1,0,2,1,0,moderate,True,LA,True,Villa d'Azul  Hollywood Retreat,31,100,90046,1,1
24325,5,1,0,9,2,0,strict,True,LA,True,Zen Beach,113,93,90066,2,5
24326,4,0,0,4,1,0,strict,True,DC,True,"Cozy, Clean, Spacious 1 BR Apartment",8,100,20009,1,1
24327,5,2,0,9,2,0,strict,True,LA,True,Modern 3 Bedroom 2 Bath Newly Remodeled Building.,25,97,90006,3,4
24328,4,0,1,2,1,0,moderate,False,NYC,True,Charming Manhattan apartment,28,95,10016,1,1
24329,5,0,0,4,1,0,moderate,True,SF,True,Hidden Home in Downtown SF,34,83,94103,2,2
24330,4,0,0,3,1,0,strict,True,DC,True,Capitol Hill English Basement,46,92,20003,1,2
24331,4,0,0,3,1,0,moderate,True,LA,True,The Alexandria - Loft in DTLA Luxury Bldg,101,97,90017,0,2
24332,4,1,0,2,1,0,flexible,True,NYC,True,Private House Near Ocean and Park,4,100,11235,1,1
24333,4,1,1,4,1,0,flexible,True,SF,True,Master Suite on Private Level in Bernal Bungalow,12,97,94110,1,3
24334,4,0,0,2,1,0,moderate,False,DC,True,"20 MIN WALK TO DOWNTOWN, ENTIRE APT, AT METRO",3,100,20024,1,1
24335,5,0,0,2,1,0,strict,True,SF,True,"Sunny & large Edwardian condo, 1 BDR 1 bath",1,100,94117,1,1
24336,5,0,0,5,1,0,strict,True,NYC,True,Midtown Manhattan Two Full Bedrooms - Private,56,93,10036,2,3
24337,4,0,1,2,1,0,flexible,False,NYC,True,Bright Large Bedroom in Heart of Bed Stuy w/Garden,3,93,11216,1,1
24338,3,0,0,2,1,0,strict,True,Chicago,True,Stay across the street from The Bean! (st2),42,93,60602,0,2
24339,4,1,0,8,1,0,moderate,True,DC,True,2BR basement Apt near Union Station,113,88,20002,2,4
24340,5,0,0,3,1,0,flexible,True,NYC,True,Sunny UWS Studio near the park!,9,100,10023,0,1
24341,4,0,0,3,1,0,flexible,True,Boston,True,Lux Furnished 1-Bedroom Boston Apartment,1,100,02111,1,1
24342,3,0,2,1,1,0,flexible,True,NYC,True,beautiful and convenient,1,100,11103,1,1
24343,4,2,1,1,1,0,flexible,True,NYC,True,Master bed/bath in sunny & chic Dumbo condominium,1,100,11201,1,1
24344,3,1,1,1,1,0,flexible,True,LA,True,"Pool, Professionally Designed Full bed in a HOUSE",1,100,91335,1,1
24345,4,0,1,2,1,0,moderate,True,SF,True,Stay in the center of San Francisco,118,95,94103,1,1
24346,4,0,1,2,1,0,flexible,False,NYC,True,"chic, quiet, sunny room in Harlem",33,94,10030,1,1
24347,5,0,0,4,1,0,strict,True,NYC,True,Modern & Stylish 2 bed in Chelsea,48,90,10011.0,2,2
24348,4,0,1,2,1,2,flexible,False,NYC,True,One bedroom with a beautiful Central Park View.,26,99,10029.0,1,1
24349,4,0,1,2,1,0,moderate,True,DC,True,Sweet Queen Bed & Private Bath in Heart of Dupont!,28,97,20009,1,1
24350,4,0,1,2,1,0,strict,True,NYC,True,Private bedroom in lovely apartment,52,93,10024,1,1
24351,5,0,0,2,1,0,strict,True,SF,True,Spacious studio in Pacific Heights,46,98,94115,0,1
24352,3,1,1,2,1,0,flexible,False,LA,True,Ljust rum i bra familje område,65,99,90808,1,1
24353,4,1,1,2,1,0,strict,True,NYC,True,Huge Room  15 min to Grand Central,46,96,11104,1,2
24354,4,0,1,2,1,0,moderate,True,NYC,True,East Village Apt With Private Deck,3,100,10009.0,1,1
24355,3,1,1,3,1,0,moderate,True,NYC,True,Evergreen guest house /shared room..,14,90,11355,1,2
24356,4,0,1,2,1,0,flexible,True,NYC,True,Huge Private Bedroom in Historic Harlem,5,100,10030,1,1
24357,3,0,1,2,2,0,strict,False,NYC,True,Spacious Room 4 - Yellow,25,91,11221,1,1
24358,4,1,0,6,1,0,moderate,True,NYC,True,☆Modern 2BR in Flushing w. Parking ☆ Near JFK/LGA☆,8,98,11367,2,4
24359,4,1,0,3,1,0,strict,True,LA,True,Spacious Bungalow Guesthouse ,44,93,90808,1,2
24360,3,0,1,1,1,4,strict,False,NYC,True,JFK 10 & LGA 15 MINUTES AWAY A/C PRIVATE BEDROOM A,29,94,11419,1,1
24361,4,0,0,3,1,0,strict,True,NYC,True,Beautiful SUNLIGHT in quiet apt!,22,88,11226,0,1
24362,4,1,1,2,1,0,flexible,True,Chicago,True,Lakeview home close to Wrigley,44,98,60657,1,1
24363,6,1,0,10,3,0,strict,True,LA,True,Brand New Venice Beach Home,2,100,90291,4,4
24364,3,0,1,2,1,0,moderate,True,Chicago,True,"Great location! Near downtown, museums, and SOX!",34,85,60608,1,1
24365,5,0,0,3,1,0,flexible,False,Boston,True,Cozy Apartment in Luxury Building,1,100,02111,1,2
24366,4,0,0,5,1,0,strict,True,Boston,True,Newly Renovated 2 BR in North End,60,90,02113,2,2
24367,5,0,0,12,2,0,strict,False,Chicago,True,"4Br Blue Line ""L"" 90/94 Duplex Down",43,80,60642,4,5
24368,5,0,0,3,1,0,strict,True,NYC,True,Bright and Charming in Chelsea,47,88,10011.0,1,1
24369,4,0,0,8,1,0,strict,True,Chicago,True,"Sophisticated 3-BR, 1600 ft2, parking",11,98,60660,3,5
24370,5,0,0,4,2,0,strict,True,SF,True,Inner Sunset Sanctuary,35,98,94122,2,2
24371,5,0,0,2,1,0,strict,False,NYC,True,Charming & Modern One Bedroom in BK,69,98,11238.0,1,1
24372,5,0,0,4,1,0,moderate,True,NYC,True,Chic Williamsburg Apartment 2 Bedroom,4,90,11211.0,2,2
24373,5,0,0,2,1,2,strict,True,NYC,True,West Village/MeatPacking District/New Whitney,62,95,10014,0,1
24374,4,0,1,2,1,0,moderate,True,NYC,True,Large bed room in New York-Bronx very confortable,1,100,10462,0,1
24375,4,5,0,2,1,0,flexible,True,LA,True,"Eagle Rock Garden Cottage, LA",4,93,90041,1,2
24376,4,0,0,4,1,0,strict,True,NYC,True,LIC/Astoria Two Bed Apt 10 minutes from Manhattan,5,88,11101,2,2
24377,4,0,0,1,1,0,moderate,True,LA,True,UCLA WESTWOOD ,12,83,90024,1,1
24378,5,0,0,2,1,0,moderate,True,SF,True,Charming Marina Apt,16,94,94123,0,1
24379,4,1,0,4,1,0,strict,True,DC,True,Metro Accessible Townhome Minutes from MGM GRAND,68,88,20020,2,2
24380,4,0,1,4,1,0,strict,True,NYC,True,Delightful Private Room 15 min to Manhattan,30,79,11206,1,3
24381,5,0,0,6,1,0,moderate,True,Boston,True,Classic Brownstone in Historic Area,49,99,02115,2,3
24382,5,3,0,3,1,0,flexible,False,NYC,True,UES Townhouse Studio,5,95,10065,0,1
24383,5,0,0,8,2,0,strict,True,NYC,True,5 Bdrm Historic Brownstone Triplex,12,92,11231.0,5,5
24384,4,7,1,2,1,0,strict,True,NYC,True,Large Room in private Brownstone in Park Slope,41,96,11217,1,1
24385,4,0,1,2,1,0,strict,True,NYC,True,Renovated Private Room near Broadway Queens.,11,93,11373.0,1,1
24386,3,0,1,1,1,0,flexible,False,NYC,True,Bushwick room private entrance,11,92,11237,1,1
24387,5,1,0,4,2,0,strict,True,LA,True,Stylish house in hip Venice Beach,22,95,90291,2,2
24388,4,0,0,2,1,0,strict,True,NYC,True,Cozy apartment in Brooklyn!!!,2,90,11209,0,1
24389,4,1,1,2,1,0,strict,True,NYC,True,"Historic Mansion, Comfortable Room",101,93,11216,1,1
24390,4,0,0,2,1,0,strict,True,NYC,True,PRIME WILLIAMSBURG SunDrenched Large Alcove Studio,4,100,11211,1,1
24391,4,0,1,2,2,0,flexible,False,NYC,True,Two twin bed private room 87,42,88,11385,1,2
24392,3,0,1,2,1,0,strict,False,LA,True,Private Room in Beverly Grove Apt,10,89,90048,1,1
24393,4,0,0,2,1,0,strict,True,LA,True,"KTown Gem, Close to DTLA, Silver Lake, Echo Park",33,98,90004,1,1
24394,5,2,0,9,2,0,moderate,True,NYC,True,L - New Luxury Retreat 新豪華渡假屋,4,100,11355,2,6
24395,3,10,2,1,8,0,flexible,True,DC,True,Intern Housing (1 Bed in a Shared Hostel Room),12,92,20009,1,1
24396,4,0,1,1,1,0,flexible,True,SF,True,amazing victorian flat,71,97,94110,1,1
24397,5,0,0,2,1,0,moderate,True,LA,True,Panoramic Ocean View Studio Loft,198,88,90401,0,1
24398,5,0,0,8,1,0,strict,True,NYC,True,Spacious Duplex 3Bedrooms High Floor Great View,16,85,10065,3,4
24399,5,0,0,3,1,0,moderate,True,NYC,True,Skyline Views & Rooftop Deck!,15,99,11105,1,1
24400,4,0,1,2,1,0,strict,True,NYC,True,Bed Stuy Fly!,1,100,11213,1,2
24401,4,0,1,2,1,0,moderate,False,LA,True,LOCATION: HEART of HOLLYWOOD!,38,99,90028,1,1
24402,4,0,0,3,1,0,strict,True,LA,True,"1BR/1BA Comfortable, Affordable Apt/wifi/parking",8,98,91201,1,1
24403,6,0,0,6,2,0,strict,True,NYC,True,CHELSEA 3 BEDROOM APARTMENT WITH PRIVATE GARDEN!!!,42,96,10011.0,3,3
24404,4,0,1,2,1,0,strict,True,NYC,True,Quiet and Cozy near Columbia & Central Park,18,94,10026,1,1
24405,4,4,0,3,1,0,strict,True,LA,True,NEW Modern Central NoHo Studio,3,93,91601,0,1
24406,4,0,1,2,1,0,strict,True,NYC,True,"Queen sized luxury, great value.",10,93,11226,1,1
24407,4,1,0,4,1,0,flexible,True,NYC,True,Sunkissed 2 bedroom apartment!!!!!,6,100,11221,2,3
24408,5,0,0,4,1,0,strict,True,NYC,True,Stylish and Affordable HOME in NYC,2,100,10019,1,2
24409,4,0,1,1,1,0,strict,True,NYC,True,Cozy stay in Bushwick,3,100,11207,1,1
24410,5,0,0,4,1,0,moderate,False,NYC,True,Cozy 1+ br apt. on Riverside Dr,1,100,10027,1,3
24411,4,0,1,3,1,0,moderate,False,SF,True,Private Studio with Private Bath,114,96,94124,1,1
24412,4,0,0,2,1,0,moderate,True,NYC,True,Elegant modern 1-bedroom in Bed-Stuy,4,100,11206,1,1
24413,4,8,0,2,1,1,moderate,True,LA,True,Studio Guest House,1,100,90230,0,1
24414,4,0,0,2,1,0,flexible,True,LA,True,Downtown LA Loft/ Amazing City View,47,97,90013,1,1
24415,5,1,0,4,1,0,flexible,True,LA,True,Marina Hot tub and Mural Wonderland,208,97,90292,1,2
24416,5,6,1,2,1,0,strict,False,DC,True,Cardozo Guest House Norwell Room,1,100,20009,1,1
24417,5,0,0,4,1,0,strict,True,NYC,True,"Spacious Brooklyn Apt, 30 min from Manhattan.",2,100,11226,2,2
24418,4,0,0,4,1,0,strict,True,NYC,True,Cozy 1br mins from CASINO JFK & NYC,113,93,11434,1,2
24419,3,0,1,1,1,0,flexible,True,NYC,True,A Serene Space in Sunset Park,7,97,11220,0,1
24420,4,0,1,3,1,0,strict,True,NYC,True,"CENTRAL Clean, Peaceful Private Room NoLita",5,95,10012,1,1
24421,4,0,1,2,1,0,flexible,False,NYC,True,Relax in comfort with this great bedroom!,26,87,10036,1,1
24422,5,2,0,8,3,0,moderate,True,DC,True,Beautiful 3BR/3BA Condo Near Metro w/ Parking,47,97,20001,3,4
24423,4,6,1,1,1,0,strict,False,SF,True,Cozy Duboce Triangle Bedroom with Private Bathroom,119,99,94114,1,1
24424,5,0,0,4,1,0,strict,True,NYC,True,Cosy 1BR in Manhattan- 15 min walk to Central Park,3,100,10128,1,1
24425,3,0,1,1,1,0,flexible,False,NYC,True,Cozy room in a happy apartment,2,100,11377,1,1
24426,5,0,1,2,1,0,flexible,True,NYC,True,Newly Renovated 1 Bdrm Prime location Williamsburg,4,100,11211.0,1,1
24427,4,0,0,2,1,0,strict,True,LA,True,Brand Spanking New Venice Studio!,30,99,90291,0,1
24428,5,0,0,3,1,0,moderate,True,NYC,True,East Village Studio,17,88,10003.0,0,1
24429,3,1,1,2,1,0,flexible,False,NYC,True,Be comfortable 2,32,94,11412,1,1
24430,5,1,0,8,4,0,strict,True,LA,True,The WestHill Sunny House,1,100,91307,4,4
24431,3,1,1,1,1,0,flexible,True,NYC,True,COZY CLEAN ROOM 7 MIN FROM JFK,184,88,11413,1,1
24432,4,1,1,1,1,0,flexible,True,LA,True,Quiet room beautiful Pasadena home,93,99,91107,1,1
24433,4,1,1,2,4,0,strict,True,NYC,True,"Cozy private room w/ bay window, 20 mins to MNHTN",12,95,11221,1,1
24434,3,3,1,2,2,0,strict,True,NYC,True,浪漫双人房,25,98,11355,1,1
24435,3,3,1,3,1,0,moderate,True,NYC,True,25 minute train to Times Square/11 to downtown NYC,62,97,11221,1,2
24436,4,1,0,4,1,0,flexible,True,NYC,True,"Cute beach bungalow by the beach, 80min Manhattan",6,97,11691,1,2
24437,5,0,0,4,1,0,strict,False,Boston,True,New Beacon Back Bay One Bedroom Apartment,16,93,02116,1,1
24438,5,0,0,5,2,0,strict,True,Boston,True,Boston Fenway 2BR Furnished Apt.,3,100,02215,2,2
24439,4,1,1,2,1,0,moderate,False,LA,True,Bedroom w/ shower private entrance,257,98,90035,1,1
24440,5,2,0,2,1,0,strict,True,Boston,True,Classic South End Brownstone-1 BR,248,98,02116,1,1
24441,4,0,1,2,1,0,moderate,False,NYC,True,Huge Room in Modern Apartment UES/Spanish Harlem,12,97,10029.0,1,1
24442,4,0,0,7,1,0,strict,True,SF,True,HOME AWAY FROM HOME!!,45,79,94124,1,3
24443,3,1,1,2,2,0,strict,True,NYC,True,Sunny Room in a Brooklyn Brownstone - Fort Greene,1,100,11205,1,1
24444,4,0,0,4,1,0,strict,True,LA,True,MODERN & SPACIOUS HOME BY THE GROVE!,17,93,90036,1,1
24445,5,0,0,2,1,0,strict,True,NYC,True,Luxurious Manhattan studio in PRIME location!,1,100,10016,0,1
24446,5,0,0,2,1,0,strict,True,NYC,True,Beautiful Tree Lined West Village Block!,3,73,10014,1,1
24447,5,0,0,4,1,0,strict,True,SF,True,Family-Friendly Richmond Retreat,27,100,94121,1,2
24448,6,1,0,8,3,0,strict,True,LA,True,Beautiful Updated Spanish-Architecture Villa,4,100,91602,4,4
24449,4,0,0,2,1,0,strict,True,LA,True,Brand New - Modern Designer Studio,1,100,90004,1,1
24450,5,1,0,6,1,0,strict,True,SF,True,Cole Valley Casa,23,97,94117,3,4
24451,5,0,0,4,1,0,strict,True,NYC,True,Loft on Bedford Ave in Wburg Brooklyn,6,97,11211.0,1,2
24452,4,2,1,2,1,0,moderate,False,SF,True,Charming Noe Valley garden view,20,95,94110,1,1
24453,4,2,0,8,2,0,moderate,True,Chicago,True,3.Gorgeous & Spacious 3Bd 2Bath,21,88,60647,3,4
24454,4,0,0,8,1,0,strict,True,Boston,True,Beautiful Bunker Hill 2 BD,70,93,02129,2,4
24455,4,0,2,2,1,2,moderate,True,Boston,True,MGH hideaway in Beacon Hill,113,98,02114,1,1
24456,3,0,1,1,1,0,strict,True,NYC,True,Times Square Bedroom Perfect in Manhattan,18,93,10036,1,1
24457,4,1,1,2,1,0,flexible,True,LA,True,"Hancock Park Hacienda- private room and bath, wifi",3,100,90036,1,1
24458,4,0,0,3,1,0,flexible,True,DC,True,Cozy studio close to everything - No metro needed!,12,98,20006,0,1
24459,5,0,0,6,2,0,strict,True,LA,True,Ocean & Beach Front livings,14,97,90803,3,4
24460,4,1,1,4,1,0,moderate,False,NYC,True,"Suite w/private bath, Forest Hills",91,96,11375,1,2
24461,5,1,0,5,2,0,flexible,True,LA,True,MODERN LOS FELIZ HOUSE W/ YARD,20,98,90027,2,2
24462,5,1,0,6,1,0,strict,True,NYC,True,NYC! Home Away from Home,96,88,10019,2,5
24463,5,1,1,2,1,0,strict,False,NYC,True,The Notorious B.N.B. { The Swoon },72,98,11205.0,1,1
24464,5,0,0,2,1,0,flexible,True,NYC,True,Bright & Spacious Greenpoint / Williamsburg Apt,14,92,11222,1,1
24465,4,2,0,2,1,0,flexible,True,DC,True,"FUN AND FUNKY WASHINGTON, DC OASIS!",4,93,20001,1,1
24466,4,0,1,1,1,3,strict,True,LA,True,Private Bed & Bath in Fantastic Hollywood Location,8,100,90046,1,1
24467,4,1,1,3,1,0,flexible,True,LA,True,"Relaxing Echo Park, Starry Escape!",122,91,90026,1,2
24468,5,2,1,2,1,0,strict,True,LA,True,SPACIOUS & BRIGHT Master Suite in the Heart of LA,1,100,90036,1,1
24469,4,0,0,5,2,0,strict,True,Chicago,True,Archways at the Lincoln Park Zoo 2bd/2ba,106,97,60614,2,2
24470,3,0,1,1,1,0,flexible,False,Chicago,True,Private Room in Ukrainian Village,2,100,60622,1,1
24471,3,1,1,1,0,0,flexible,False,Boston,True,"Lovely, Quiet Room",3,100,02136,1,1
24472,5,0,0,2,1,0,strict,True,Boston,True,"Stylish Downtown Studio in the SouthEnd, C.Ave# 23",5,85,02116,0,1
24473,5,0,0,6,1,0,strict,True,Chicago,True,Tree-Top Oasis: 3BR + Garage in Lincoln Square,38,100,60625,3,3
24474,4,0,1,1,1,0,strict,True,NYC,True,"Comfy, Quiet and Convenient UWS, Manhattan Room",1,80,10025,1,1
24475,4,1,1,2,1,0,strict,True,LA,True,WELCOME HOME!,45,99,90291,1,1
24476,4,0,1,2,1,0,flexible,False,NYC,True,Cozy bedroom in Upper West Side,5,87,10025,1,1
24477,4,1,1,2,1,0,strict,True,DC,True,Cozy Convenient Basement Apt right off Georgia Ave,9,87,20012,1,1
24478,3,1,1,1,1,0,moderate,True,Chicago,True,Near Chinatown convenient trans free park (twin-b),3,87,60608,1,1
24479,4,2,0,3,1,0,moderate,True,NYC,True,Nice Cozy Little Studio in a Quite Neighborhood!!,2,100,10462,0,1
24480,4,0,1,4,1,0,strict,False,NYC,True,El hogar perfecto,8,95,10033,1,2
24481,4,1,1,2,1,0,flexible,False,LA,True,West Hollywood Hills Studio,10,100,90069,1,1
24482,5,0,0,4,1,0,strict,True,NYC,True,Huge renovated 1 Bedroom w full-size pullout sofa,7,87,10016,1,2
24483,5,0,0,6,2,0,moderate,True,NYC,True,Large UWS apartment with beautiful backyard,8,94,10023,2,3
24484,4,0,0,3,1,0,moderate,True,NYC,True,Fab 1 Bedroom Apartment!,31,95,10035.0,1,1
24485,5,0,0,3,1,0,strict,True,NYC,True,"Heart of NYC - Location, Location, Location!",30,97,10036,0,1
24486,5,0,1,3,1,0,moderate,True,NYC,True,2 bedrooms and private bath,1,80,10033,2,2
24487,4,0,1,2,1,0,flexible,False,DC,True,Private Room in NOMA,1,100,20002,1,1
24488,5,1,0,7,1,0,moderate,True,LA,True,2 Bedroom Modern Oasis ,136,94,90066,2,3
24489,4,1,1,2,1,0,strict,True,SF,True,"Beautiful Victorian room in SoMa, near BART!",30,99,94103,1,1
24490,5,4,0,4,1,0,strict,True,NYC,True,New Listing!! Stylish Brooklyn Loft,8,95,11206,1,3
24491,4,1,1,2,2,0,flexible,True,Chicago,True,ARTISTIC WONDERLAND GARDEN North Tower bedroom 1/3,47,91,60647,1,1
24492,3,1,1,2,1,0,flexible,False,LA,True,W.Hollyw'd Guest-House Priv. Room#1,59,98,90046,1,1
24493,5,0,0,8,1,0,strict,True,NYC,True,luxury in Manhattan,16,84,10027,2,5
24494,5,1,1,4,1,0,flexible,False,LA,True,E & E's B & B,14,99,91604,1,3
24495,4,0,1,2,1,2,flexible,True,NYC,True,Cute brick wall Br in Williamsburg.,90,98,11211.0,1,1
24496,4,2,0,4,1,0,strict,True,DC,True,A cozy 1 bedroom in heart of Logan Circle,24,99,20001,1,2
24497,5,0,0,2,1,0,strict,True,NYC,True,Great studio. everything new,9,95,10010,0,1
24498,4,0,0,3,1,0,flexible,True,DC,True,The Red Star Stay,26,100,20001,1,1
24499,4,0,1,2,1,0,strict,True,NYC,True,"Lovely Private Room, Centrally Located, Greenpoint",1,60,11222,1,1
24500,4,0,0,5,1,0,moderate,True,LA,True,Large 1bd 1bath in PRIME LOCATION. (WeHo),2,100,90046,1,3
24501,4,0,0,3,1,0,moderate,True,LA,True,Cozy Apartment in Ideal LA location,3,100,90034,1,1
24502,4,0,1,1,1,2,flexible,True,NYC,True,Quiet Private Bedroom in the heart of Little Italy,13,100,10013,1,1
24503,4,0,1,2,1,0,moderate,True,NYC,True,Dream bedroom in the heart of downtown Manhattan,1,100,10013.0,1,1
24504,3,1,1,2,1,0,strict,True,LA,True,"Nice good size private room,敞亮単人房標準閒（可加単人床）",36,94,91755,1,1
24505,5,0,0,2,1,0,strict,True,SF,True,Great Pad for a Couple or Solo Traveler!,5,96,94102,0,1
24506,5,0,0,3,1,0,moderate,True,NYC,True,Trendy Neat Spacious 1/bd East Vill,16,91,10009.0,1,1
24507,5,0,0,6,1,0,strict,False,Boston,True,Historic South End - Steps to All,46,87,02116,2,3
24508,5,1,0,8,2,0,moderate,True,Chicago,True,"Big house, fun for the whole family",7,100,60641,4,4
24509,4,2,1,2,1,0,strict,True,SF,True,Pac Heights Private Room & Bath,166,97,94109,1,1
24510,4,4,1,2,1,0,strict,True,LA,True,GreenSputnik in Highland Park,60,98,90042,1,1
