,log_price,property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,city,host_identity_verified,number_of_reviews,review_scores_rating,zipcode,bedrooms,beds
16452,4,0,0,1,1,0,flexible,False,3,True,3,87,20020,1,1
16453,5,0,0,2,1,0,strict,True,1,True,6,97,90068,1,1
16454,4,0,0,3,1,0,strict,True,3,True,38,99,20002,0,2
16455,3,0,1,3,1,3,flexible,True,5,True,19,95,60618,1,1
16456,3,1,1,1,1,0,strict,True,1,True,19,97,91367,1,1
16457,3,0,2,1,1,0,moderate,False,0,True,37,96,11221,1,1
16458,4,1,1,2,1,0,strict,True,4,True,57,90,02127,1,1
16459,3,0,1,1,1,0,moderate,True,0,True,1,100,11221,1,1
16460,4,0,1,2,1,0,strict,True,0,True,14,100,11211.0,1,1
16461,4,7,2,1,1,0,moderate,True,2,True,2,100,94117,1,1
16462,4,1,0,2,1,0,strict,True,0,True,30,93,11203.0,1,1
16463,4,0,1,1,1,0,strict,True,2,True,86,98,94110,1,1
16464,4,1,0,4,1,0,strict,True,0,True,80,95,11366,1,2
16465,5,0,0,5,1,0,strict,True,0,True,8,98,10009,1,1
16466,4,8,2,1,1,0,flexible,True,1,True,1,100,90069,1,1
16467,5,0,1,2,1,0,strict,False,2,True,6,90,94103,1,2
16468,5,0,0,2,1,0,strict,True,2,True,14,97,94110,0,1
16469,3,3,2,1,1,0,flexible,True,1,True,1,100,90066,1,1
16470,4,0,0,2,1,0,flexible,True,0,True,64,92,10010,1,1
16471,4,0,0,4,1,0,moderate,True,1,True,40,91,90031,2,2
16472,3,1,2,4,2,0,strict,True,0,True,2,100,11216.0,1,4
16473,4,0,0,3,1,0,flexible,True,5,True,1,80,60647,1,2
16474,5,1,0,4,1,0,flexible,True,1,True,22,96,90293,2,4
16475,3,0,1,1,1,0,moderate,False,0,True,53,96,10031,1,1
16476,3,1,1,1,2,0,strict,True,0,True,4,93,10035.0,1,1
16477,4,1,1,4,2,0,strict,False,1,True,3,100,91607,1,1
16478,5,0,0,2,1,0,flexible,True,2,True,20,100,94114,0,1
16479,4,1,0,10,2,0,strict,True,1,True,30,96,90717,3,7
16480,3,2,1,2,1,0,strict,True,1,True,37,96,90638,1,1
16481,4,0,0,4,1,0,flexible,False,3,True,10,91,20024,1,1
16482,5,0,0,2,1,0,moderate,True,0,True,5,100,11201.0,1,1
16483,4,1,1,3,1,0,flexible,False,0,True,1,80,11208.0,1,2
16484,4,0,0,3,1,0,strict,True,0,True,5,100,11237,2,2
16485,4,0,1,2,1,0,moderate,True,2,True,61,98,94110,1,1
16486,4,1,2,2,2,0,flexible,True,1,True,1,80,90011,1,2
16487,5,0,0,6,2,0,moderate,True,0,True,1,100,11206,3,3
16488,5,1,0,6,2,0,strict,True,1,True,9,96,90008,3,3
16489,5,0,0,2,1,0,strict,True,4,True,15,92,02108,1,1
16490,3,1,1,1,1,0,flexible,True,0,True,4,95,11233,1,1
16491,5,2,0,5,2,1,strict,True,3,True,1,80,20019,3,3
16492,4,0,0,2,1,0,strict,False,0,True,3,100,10003.0,1,1
16493,4,0,0,2,1,1,moderate,True,0,True,4,93,10036,0,1
16494,4,8,0,3,1,0,strict,True,1,True,23,98,90026,1,2
16495,5,0,0,8,2,0,flexible,False,0,True,2,100,11216,3,6
16496,6,0,0,5,2,0,strict,True,4,True,2,100,02111,2,2
16497,4,0,0,4,1,0,strict,True,1,True,56,89,90068,1,3
16498,5,1,0,14,2,0,strict,True,0,True,118,91,11213.0,5,12
16499,3,0,1,1,1,0,strict,True,4,True,4,100,02121,1,1
16500,4,1,1,2,1,0,strict,True,1,True,15,96,90210,1,1
16501,3,0,1,2,1,0,strict,True,5,True,32,93,60647,1,1
16502,5,0,0,3,1,0,flexible,False,0,True,1,80,10019,1,1
16503,3,0,1,1,1,0,flexible,False,0,True,2,100,11237.0,1,1
16504,3,1,1,1,1,0,moderate,True,2,True,38,95,94112,1,1
16505,5,0,0,2,1,0,moderate,True,4,True,27,96,02115,0,1
16506,5,0,0,6,2,0,strict,True,1,True,10,96,90036,2,3
16507,5,1,0,6,1,0,strict,True,2,True,205,95,94103,3,4
16508,4,0,1,2,1,0,flexible,True,5,True,76,97,60622,1,1
16509,4,1,1,2,1,0,moderate,False,0,True,53,93,11103,1,1
16510,4,1,0,6,1,0,flexible,True,2,True,65,93,94112,1,3
16511,5,0,0,2,1,0,flexible,True,0,True,1,100,11230,1,1
16512,5,0,0,4,1,0,moderate,True,0,True,59,94,10023,1,1
16513,4,0,0,2,1,0,strict,True,0,True,1,100,10075,1,1
16514,3,0,2,2,1,4,moderate,True,0,True,13,100,11226,1,1
16515,4,0,1,4,1,0,moderate,True,0,True,91,89,11106,1,2
16516,4,1,1,3,2,0,strict,False,1,True,50,95,90068,1,2
16517,3,0,1,1,1,0,flexible,True,0,True,2,100,10030,1,1
16518,4,0,1,2,1,0,moderate,True,0,True,103,96,10031,1,2
16519,5,6,0,2,1,0,flexible,True,0,True,30,97,11215,1,2
16520,4,1,1,2,1,0,flexible,False,1,True,282,97,90278,1,1
16521,5,0,0,4,1,0,flexible,True,0,True,7,97,10012,2,2
16522,4,1,1,1,1,0,flexible,False,3,True,9,98,20009,1,1
16523,5,19,0,5,2,0,flexible,True,1,True,4,95,90018,2,2
16524,5,1,0,8,3,0,strict,True,3,True,1,100,20016,4,6
16525,4,0,0,3,1,0,flexible,True,3,True,4,95,20002,1,1
16526,4,1,1,4,2,0,moderate,True,4,True,21,93,02122,1,2
16527,4,0,0,4,1,0,strict,True,1,True,25,76,90015,0,2
16528,5,0,0,2,1,0,strict,True,4,True,29,92,02116,1,1
16529,4,0,0,3,1,0,moderate,True,0,True,30,97,11211,2,2
16530,4,0,0,2,1,0,flexible,False,3,True,10,96,20007,0,1
16531,5,0,0,2,1,0,moderate,True,4,True,6,100,02127,1,1
16532,4,0,1,2,1,0,strict,False,0,True,47,95,11377,1,1
16533,4,1,0,3,1,0,strict,True,1,True,67,98,91604,1,1
16534,4,0,1,1,1,0,strict,False,0,True,6,100,11101,1,1
16535,4,3,1,2,1,0,flexible,True,3,True,33,97,20003,1,1
16536,4,1,0,3,1,0,strict,True,1,True,76,94,90405,1,1
16537,4,0,0,2,1,0,moderate,True,0,True,38,98,10304.0,0,1
16538,4,0,1,2,1,0,moderate,True,0,True,81,96,11226,1,1
16539,6,0,0,8,1,0,strict,True,0,True,78,89,10001.0,4,4
16540,6,1,0,4,1,0,strict,True,2,True,3,93,94117.0,2,2
16541,4,0,0,4,1,0,flexible,False,0,True,2,90,11226,2,2
16542,4,0,1,2,1,0,flexible,True,0,True,20,94,11211.0,1,1
16543,4,0,1,2,2,0,moderate,True,2,True,84,97,94114,1,1
16544,4,0,1,2,1,0,flexible,False,0,True,60,98,10025,1,1
16545,5,0,0,4,1,0,strict,True,0,True,18,90,11233,2,2
16546,4,0,1,2,1,0,moderate,True,0,True,3,100,11211.0,1,1
16547,3,0,1,1,1,3,moderate,True,4,True,1,100,02124,1,1
16548,5,0,0,4,1,0,strict,True,0,True,16,91,10003,1,2
16549,5,0,0,2,1,0,moderate,True,2,True,124,95,94110,1,1
16550,4,1,0,2,1,0,moderate,True,1,True,54,97,90042,1,1
16551,4,0,0,3,1,0,moderate,True,4,True,34,99,02125,0,2
16552,4,1,1,2,1,0,strict,True,2,True,4,100,94107,1,1
16553,5,2,0,3,1,0,flexible,True,0,True,6,90,10005,1,2
16554,4,0,1,1,1,0,strict,True,0,True,15,100,11216.0,1,1
16555,4,0,0,5,1,0,strict,True,0,True,24,100,11237,2,2
16556,4,0,0,2,1,0,moderate,False,3,True,1,80,20009,1,1
16557,5,0,0,3,1,0,flexible,True,0,True,1,100,10002,1,3
16558,4,7,0,2,1,0,moderate,False,2,True,116,88,94123,1,1
16559,5,0,0,4,1,0,moderate,True,0,True,1,100,10011.0,1,1
16560,4,0,1,2,1,0,strict,False,0,True,2,70,11236.0,1,1
16561,4,0,1,2,1,0,strict,True,0,True,15,85,10002,1,1
16562,4,11,1,2,1,0,moderate,True,1,True,4,100,91006,1,1
16563,5,0,0,5,2,0,flexible,False,4,True,4,93,02127,2,2
16564,5,1,0,6,1,0,strict,True,2,True,70,92,94112,2,3
16565,3,1,2,1,2,0,strict,True,0,True,2,100,11216,1,1
16566,5,12,0,2,1,0,strict,True,2,True,6,97,94107,0,1
16567,5,0,0,2,1,0,strict,True,0,True,52,93,10001.0,0,1
16568,4,1,0,2,1,0,flexible,True,2,True,5,100,94110,1,1
16569,5,0,0,4,1,0,strict,True,2,True,5,96,94133,1,2
16570,4,3,1,2,1,0,flexible,True,3,True,91,100,20007,1,1
16571,5,0,0,4,1,0,flexible,True,2,True,5,95,94109,1,2
16572,4,1,1,2,1,0,moderate,True,0,True,1,80,11207,1,1
16573,5,0,0,3,1,0,strict,True,0,True,70,97,10025,1,2
16574,4,0,0,4,1,0,strict,True,0,True,11,93,11213.0,1,3
16575,4,0,0,2,1,0,flexible,True,1,True,208,88,90068,0,1
16576,4,1,1,2,1,0,moderate,True,1,True,58,98,91104,1,1
16577,6,0,0,6,1,0,strict,True,2,True,99,88,94115,3,4
16578,4,0,1,2,1,0,moderate,True,1,True,15,96,90036,1,1
16579,5,0,0,4,1,0,moderate,True,0,True,151,95,10011.0,1,2
16580,4,0,0,2,1,0,strict,True,0,True,19,95,11215,1,1
16581,5,0,0,2,2,0,moderate,True,2,True,11,98,94117,1,1
16582,4,1,0,2,1,0,flexible,True,0,True,1,80,11207.0,1,1
16583,5,0,0,2,1,0,strict,True,0,True,8,91,10065,1,1
16584,4,0,1,2,1,0,strict,True,5,True,96,95,60642,1,1
16585,4,0,1,2,1,0,flexible,True,0,True,2,100,10026,1,1
16586,5,0,0,5,1,0,moderate,True,0,True,41,99,11215,2,2
16587,5,1,0,4,1,0,strict,True,1,True,1,100,90019,2,1
16588,5,0,0,5,2,0,strict,True,1,True,5,88,91210,2,2
16589,4,1,1,2,1,0,moderate,True,2,True,143,87,94110,1,1
16590,4,8,0,4,1,0,flexible,True,1,True,71,97,91107,0,2
16591,4,0,1,1,2,0,strict,False,0,True,6,87,11206,1,1
16592,5,1,0,6,2,0,moderate,True,2,True,4,100,94110,3,2
16593,4,0,0,3,1,0,strict,True,0,True,113,97,10466,1,2
16594,5,0,1,2,1,0,strict,True,0,True,1,100,10011.0,1,1
16595,4,0,0,2,1,0,moderate,True,2,True,6,100,94102,1,1
16596,4,2,1,2,2,0,moderate,True,1,True,7,100,90024,2,1
16597,4,1,1,1,1,0,moderate,True,0,True,7,94,11210.0,1,1
16598,5,0,0,4,1,0,strict,True,0,True,80,99,11201,1,2
16599,5,1,0,7,2,0,strict,True,5,True,22,99,60622,3,4
16600,5,1,0,6,2,0,strict,True,1,True,4,95,91030,3,3
16601,4,0,1,2,1,0,strict,True,0,True,46,95,10019,1,2
16602,5,0,0,2,1,0,strict,True,0,True,1,100,10009,1,2
16603,4,0,1,1,1,0,strict,True,4,True,1,100,02135,1,1
16604,4,1,1,4,1,0,strict,True,1,True,24,100,91107,1,2
16605,4,0,1,1,1,0,flexible,False,0,True,10,88,11221,1,1
16606,4,0,1,2,1,0,moderate,True,0,True,57,92,10028,1,1
16607,4,0,0,3,1,0,moderate,True,1,True,71,93,90068,1,1
16608,5,1,0,4,2,0,strict,True,1,True,8,100,90026,2,2
16609,5,0,0,2,1,0,strict,False,0,True,12,100,11222,1,1
16610,6,0,0,5,2,0,moderate,True,0,True,21,100,10036,2,3
16611,4,1,0,4,1,0,flexible,True,0,True,12,96,11218,1,2
16612,6,0,0,6,2,0,strict,True,0,True,27,93,10016,2,3
16613,5,0,1,3,1,0,flexible,True,0,True,1,20,11201,1,1
16614,4,1,1,2,1,0,moderate,True,2,True,6,100,94122,1,1
16615,3,0,0,2,1,0,strict,False,5,True,6,84,60647,0,1
16616,4,0,1,2,1,0,strict,True,0,True,10,98,10075,1,1
16617,4,1,1,2,1,0,strict,True,2,True,30,97,94112,1,1
16618,4,0,2,2,1,0,flexible,True,0,True,55,96,10128,1,2
16619,5,1,1,3,1,0,flexible,False,2,True,16,99,94122,2,2
16620,3,0,1,2,1,0,flexible,True,1,True,8,86,90302,1,1
16621,5,15,0,2,1,0,moderate,True,2,True,12,95,94107,1,1
16622,5,0,0,6,1,0,strict,True,0,True,55,92,10033,2,6
16623,4,0,0,4,1,0,flexible,True,1,True,20,97,90046,2,2
16624,4,5,0,3,1,0,moderate,True,1,True,304,98,90045,0,1
16625,5,2,0,3,2,0,strict,True,1,True,7,86,90094,2,2
16626,5,0,0,4,1,0,strict,True,0,True,2,100,11215,2,3
16627,5,0,0,3,1,0,moderate,True,1,True,56,97,90291,0,1
16628,6,0,0,10,2,0,strict,True,0,True,40,91,10002.0,3,3
16629,6,1,0,6,3,0,flexible,True,1,True,24,93,90048,3,3
16630,4,0,1,2,1,0,strict,True,0,True,142,87,10016,1,1
16631,4,1,1,2,1,0,moderate,False,1,True,4,90,91006,1,1
16632,4,0,0,2,1,0,moderate,True,0,True,8,100,10029.0,1,1
16633,4,5,0,2,1,0,moderate,False,1,True,8,93,91606,1,1
16634,3,0,1,2,1,0,strict,True,0,True,9,98,11230,1,1
16635,5,6,0,3,1,0,strict,True,0,True,38,99,11222,1,1
16636,4,0,1,2,1,0,strict,True,1,True,122,96,90014,1,1
16637,5,9,0,2,1,0,strict,True,2,True,210,96,94110,1,1
16638,4,1,0,2,1,0,strict,True,1,True,40,99,90291,0,1
16639,5,0,0,3,1,0,moderate,True,1,True,3,100,90048,1,1
16640,4,0,1,2,1,0,moderate,False,1,True,213,95,90066,1,1
16641,4,0,1,2,1,0,flexible,False,0,True,109,91,11433,1,1
16642,4,1,0,10,2,0,moderate,True,1,True,5,92,90717,3,4
16643,5,0,0,2,1,0,strict,True,0,True,27,99,10011.0,1,1
16644,5,0,0,4,1,0,strict,True,4,True,42,89,02127,2,2
16645,4,6,0,4,1,0,strict,True,1,True,5,35,90048,2,2
16646,4,0,0,2,1,0,strict,True,0,True,27,93,11249.0,1,1
16647,4,1,1,4,1,0,moderate,True,3,True,10,100,20016,1,1
16648,6,1,0,6,3,0,flexible,False,5,True,6,100,60610,3,3
16649,4,0,0,3,1,0,moderate,True,0,True,21,98,10021,1,2
16650,4,1,0,6,1,0,moderate,True,2,True,3,87,94112,2,3
16651,4,0,1,2,1,0,strict,True,0,True,64,98,10027,1,1
16652,4,0,1,2,1,0,moderate,True,0,True,2,80,11216,1,1
16653,4,8,0,4,1,0,strict,True,1,True,35,98,90291,1,1
16654,4,0,0,5,1,0,strict,True,0,True,8,91,11213.0,1,5
16655,4,1,0,6,1,0,strict,True,5,True,36,98,60647,2,6
16656,4,1,1,2,1,0,strict,True,1,True,2,100,91403,1,1
16657,4,0,1,2,2,0,strict,True,0,True,14,94,11206,1,1
16658,4,1,0,3,1,0,strict,True,1,True,45,94,90804,1,2
16659,4,1,1,2,1,0,moderate,True,3,True,126,97,20002,1,1
16660,5,1,0,2,1,0,moderate,True,1,True,47,98,90038,1,1
16661,4,0,1,2,1,0,strict,True,0,True,16,81,10002,1,1
16662,5,0,0,4,1,0,moderate,True,0,True,4,93,10012,2,3
16663,5,0,0,2,1,0,strict,True,0,True,27,97,11206,1,1
16664,4,1,1,2,1,0,flexible,True,1,True,24,93,91316,1,1
16665,4,1,1,2,1,0,strict,True,2,True,106,97,94114,1,1
16666,5,0,0,2,1,0,flexible,True,0,True,14,95,10011,1,1
16667,6,0,0,5,2,0,strict,True,4,True,1,100,02111,2,2
16668,6,0,0,4,2,0,moderate,True,0,True,10,100,10017,2,2
16669,4,0,1,4,2,0,strict,True,0,True,104,87,11237.0,1,2
16670,4,3,1,1,1,0,moderate,True,2,True,4,93,94124,1,1
16671,3,10,1,2,2,0,moderate,True,1,True,7,86,90302,1,1
16672,3,0,1,1,1,0,moderate,False,4,True,4,93,02134,1,1
16673,4,0,0,2,1,0,moderate,True,0,True,7,87,10016,0,1
16674,4,0,1,2,1,0,moderate,True,0,True,64,93,10002,1,1
16675,4,1,0,6,1,0,moderate,True,1,True,61,98,90039,2,4
16676,6,1,0,10,3,0,strict,True,1,True,23,96,90048,5,5
16677,4,1,1,2,1,0,flexible,False,1,True,15,97,91406,1,1
16678,5,0,0,4,1,0,strict,True,0,True,112,96,11221,2,2
16679,3,1,1,3,1,0,moderate,True,1,True,1,100,91606-1412,1,1
16680,5,1,0,7,1,0,strict,True,0,True,123,87,11104,3,5
16681,5,0,0,3,1,0,moderate,True,0,True,70,96,10014,0,1
16682,4,1,1,2,1,0,strict,True,2,True,47,89,94115,1,1
16683,4,0,0,6,1,0,strict,True,5,True,45,96,60647,2,3
16684,4,0,0,3,1,0,strict,True,0,True,16,97,11237,1,1
16685,3,0,1,2,1,0,strict,True,0,True,21,97,11205,1,1
16686,5,0,0,4,1,0,strict,True,5,True,5,100,60654,1,2
16687,3,1,1,2,3,0,strict,True,0,True,56,85,11233.0,1,1
16688,5,0,1,2,1,0,moderate,True,5,True,41,97,60622,1,1
16689,4,0,0,4,1,0,strict,True,0,True,75,97,11233,0,2
16690,4,0,0,3,1,0,flexible,False,0,True,1,100,11201,1,1
16691,5,1,0,5,1,0,strict,True,1,True,40,99,90068,2,3
16692,5,0,0,3,1,0,moderate,True,0,True,7,97,10011,1,1
16693,3,0,1,2,1,0,moderate,True,5,True,85,92,60647,1,1
16694,5,1,0,4,2,0,moderate,True,1,True,33,98,90290,2,2
16695,4,0,0,2,1,0,strict,False,0,True,8,95,10469,1,1
16696,3,0,1,3,2,0,strict,True,1,True,3,93,90004,1,2
16697,5,0,0,4,1,0,strict,True,0,True,69,96,10013,2,2
16698,4,1,0,2,1,0,flexible,True,1,True,204,96,90041,1,1
16699,5,0,0,2,1,0,moderate,True,3,True,19,96,20009,1,1
16700,4,0,0,6,2,0,strict,False,5,True,167,99,60657,3,3
16701,3,0,1,2,1,0,strict,True,1,True,13,88,90057,1,1
16702,5,0,0,3,2,0,strict,True,1,True,22,93,90405,1,1
16703,5,0,0,4,1,0,moderate,True,1,True,21,96,90017,1,2
16704,4,0,1,2,1,0,moderate,True,1,True,2,100,90232,1,1
16705,5,0,0,3,1,0,strict,True,0,True,56,97,11249.0,1,1
16706,3,1,1,2,1,0,strict,True,0,True,20,96,11434,1,1
16707,5,0,0,8,2,0,strict,True,1,True,47,90,90036,2,3
16708,4,0,0,4,1,0,strict,True,4,True,37,97,02128,1,2
16709,3,1,1,2,1,0,strict,True,0,True,33,86,11212,1,1
16710,4,1,0,3,1,0,flexible,True,1,True,80,97,90018,0,3
16711,5,3,0,2,1,0,strict,True,0,True,12,96,11231,0,1
16712,5,0,1,2,1,0,flexible,True,0,True,3,93,10037.0,1,1
16713,4,0,0,3,1,0,strict,True,4,True,32,91,02114,0,2
16714,5,1,0,16,1,0,strict,True,4,True,55,90,02131,4,9
16715,4,0,0,2,1,0,flexible,True,1,True,102,92,90291,0,1
16716,3,0,1,2,1,0,moderate,False,1,True,4,100,90004,1,1
16717,5,0,0,2,1,0,moderate,True,1,True,7,100,90291,1,1
16718,4,10,1,3,1,0,strict,True,2,True,86,85,94124,1,2
16719,4,0,1,2,1,0,flexible,False,0,True,4,100,10029.0,1,1
16720,4,7,1,5,2,0,strict,True,0,True,16,95,11226,1,4
16721,5,0,0,8,2,0,strict,True,0,True,4,100,10036,3,5
16722,4,1,1,1,2,0,strict,True,0,True,32,93,10030,1,1
16723,3,1,1,2,0,0,strict,True,1,True,25,91,90250,1,2
16724,4,0,1,2,1,0,moderate,True,4,True,11,92,02134,1,1
16725,3,1,1,2,1,0,flexible,True,4,True,3,87,02125,1,2
16726,4,1,1,2,1,0,strict,True,1,True,27,96,90291,1,1
16727,5,0,0,6,1,0,moderate,True,1,True,97,95,90017,1,3
16728,4,0,2,1,1,0,strict,False,0,True,4,65,10451,1,1
16729,4,0,1,5,1,0,strict,True,1,True,3,90,90038,1,3
16730,5,1,0,8,2,0,strict,True,0,True,3,100,11365,4,6
16731,4,1,1,2,1,0,moderate,False,1,True,7,100,90805,1,1
16732,5,0,0,4,2,0,strict,True,2,True,11,100,94110,2,2
16733,4,0,1,1,1,0,moderate,True,0,True,10,90,10038,1,1
16734,5,0,0,6,2,0,strict,True,5,True,17,96,60614,3,3
16735,5,1,0,8,2,0,strict,True,1,True,41,96,90703,3,4
16736,4,0,0,5,1,0,strict,True,1,True,82,90,90028,1,2
16737,4,0,1,2,1,0,flexible,False,0,True,5,85,11105,1,1
16738,3,0,0,2,1,0,strict,True,1,True,7,97,90038,1,2
16739,4,0,1,4,1,0,strict,False,0,True,104,91,11237,1,2
16740,4,0,1,2,1,0,strict,True,0,True,16,95,10012,1,1
16741,4,0,1,2,1,0,flexible,True,0,True,7,97,11238.0,1,1
16742,4,2,0,2,1,0,flexible,True,0,True,3,100,11226,1,1
16743,5,0,0,4,1,0,strict,True,0,True,11,98,11217,1,1
16744,3,0,1,2,1,0,moderate,True,0,True,3,93,11249.0,1,1
16745,5,0,0,2,1,0,moderate,False,0,True,18,96,10001.0,1,1
16746,4,0,1,2,1,0,moderate,True,0,True,60,92,10029.0,1,1
16747,5,0,0,4,1,0,moderate,True,0,True,9,100,10014,1,2
16748,3,0,1,1,1,0,moderate,True,0,True,19,98,11103,1,1
16749,4,0,0,3,1,0,strict,True,0,True,46,95,10025,1,1
16750,5,0,0,2,1,0,strict,False,2,True,13,91,94102,0,1
16751,4,0,0,6,1,0,strict,True,0,True,61,89,11233,2,2
16752,3,1,1,2,1,0,moderate,True,0,True,6,100,11214,1,1
16753,4,0,1,3,1,0,strict,True,0,True,68,89,10031,1,1
16754,4,1,0,4,2,0,strict,True,5,True,65,98,60623,2,2
16755,4,1,0,2,1,0,flexible,False,1,True,24,94,90028,1,2
16756,5,0,0,2,1,0,strict,True,0,True,16,96,10009.0,1,1
16757,4,0,0,4,1,0,strict,True,4,True,39,90,02116,1,1
16758,4,1,0,4,1,0,strict,True,1,True,5,88,91352,1,2
16759,3,0,1,1,1,3,strict,True,4,True,8,90,02121,1,1
16760,5,4,0,5,2,0,strict,True,0,True,31,93,10038,2,6
16761,4,0,0,2,1,0,flexible,True,2,True,4,100,94133,0,1
16762,4,1,1,4,2,0,strict,True,4,True,28,91,02132,1,2
16763,5,6,0,5,1,0,strict,True,2,True,58,98,94122,2,2
16764,4,1,0,5,1,0,strict,True,1,True,17,99,91436,0,3
16765,4,0,1,2,1,1,moderate,True,0,True,41,96,10002,1,1
16766,4,0,1,2,2,0,strict,True,1,True,49,95,90019,1,1
16767,4,1,0,4,1,0,moderate,True,1,True,11,98,90019,1,1
16768,4,0,0,3,1,0,strict,True,2,True,9,95,94114,1,1
16769,5,0,0,8,1,0,strict,True,0,True,161,99,11105,3,5
16770,4,0,1,2,1,0,flexible,False,1,True,26,94,90046,1,1
16771,5,2,1,2,1,0,strict,True,2,True,70,98,94123,1,1
16772,3,0,1,2,1,0,flexible,True,0,True,14,96,11385,1,1
16773,3,1,1,2,1,0,strict,True,5,True,25,99,60660,1,1
16774,4,1,1,2,1,0,moderate,True,1,True,17,99,90291,1,2
16775,4,0,1,2,1,0,strict,True,0,True,12,97,11206.0,1,1
16776,3,0,2,1,1,2,moderate,True,0,True,39,99,11355,1,1
16777,4,0,0,3,1,0,strict,False,0,True,23,94,10030,0,1
16778,6,4,0,16,2,0,moderate,True,0,True,15,99,10001.0,3,8
16779,4,0,0,3,1,0,flexible,False,3,True,118,97,20003,0,1
16780,4,0,1,3,1,0,strict,True,0,True,41,90,10035.0,1,2
16781,4,0,0,3,1,0,moderate,True,0,True,4,95,11225,2,2
16782,5,0,0,2,1,0,moderate,True,0,True,1,100,10003.0,1,1
16783,3,0,2,2,1,0,strict,True,0,True,39,94,10029.0,1,1
16784,4,0,0,2,1,0,strict,True,0,True,1,100,11215,1,1
16785,5,0,0,2,1,0,strict,True,0,True,86,87,10128,1,1
16786,4,0,0,2,1,0,strict,False,0,True,75,96,10035.0,0,2
16787,4,0,1,2,1,0,strict,False,0,True,96,90,10032,1,1
16788,4,0,0,2,1,0,flexible,True,1,True,24,99,91601,1,1
16789,5,1,0,8,1,0,moderate,True,0,True,56,91,11101,2,4
16790,4,0,0,2,1,0,strict,True,1,True,4,95,90028,0,1
16791,5,0,0,4,2,0,strict,True,1,True,24,91,90292,2,2
16792,5,7,1,2,1,0,moderate,False,2,True,2,100,94108,1,1
16793,4,1,1,1,1,0,strict,True,0,True,11,98,11209,1,1
16794,4,0,0,4,1,0,moderate,True,0,True,6,100,11101,1,2
16795,5,0,0,6,1,0,strict,True,4,True,37,91,02128,2,2
16796,3,0,1,2,1,0,strict,True,0,True,4,93,11209,1,1
16797,5,0,0,2,1,0,strict,True,4,True,27,92,02129,1,2
16798,3,4,1,1,1,0,strict,False,1,True,33,95,91202,1,1
16799,4,0,2,1,1,0,strict,True,0,True,19,95,10009.0,1,1
16800,4,0,0,6,1,0,strict,True,0,True,28,84,11106,2,4
16801,4,1,1,3,1,0,flexible,True,3,True,7,87,20020,1,1
16802,5,0,0,3,1,0,flexible,True,0,True,21,94,10023,0,1
16803,4,0,1,2,1,0,strict,True,2,True,71,93,94110,1,1
16804,4,0,1,2,1,0,strict,True,0,True,6,97,11225,1,1
16805,5,2,0,3,1,0,strict,True,4,True,45,91,02129,1,1
16806,5,0,0,2,1,0,flexible,False,0,True,3,93,11231.0,1,1
16807,3,0,1,3,1,0,strict,True,1,True,3,93,90247,1,1
16808,5,1,0,6,2,0,flexible,False,1,True,2,100,90056,3,4
16809,4,1,1,2,1,0,strict,True,0,True,3,100,11418,1,1
16810,5,0,0,5,2,0,moderate,True,1,True,7,97,90026,2,3
16811,5,0,0,5,1,0,strict,False,0,True,14,94,10009.0,2,2
16812,5,0,0,4,1,0,moderate,True,2,True,16,99,94114,2,2
16813,4,0,1,1,4,0,strict,True,2,True,11,80,94102,0,1
16814,3,0,1,1,1,0,flexible,True,5,True,18,94,60641,1,1
16815,4,0,0,2,1,0,moderate,True,1,True,37,97,90291,1,1
16816,5,0,0,6,1,0,flexible,False,5,True,31,99,60640,2,3
16817,4,0,1,2,1,0,strict,True,0,True,9,100,10009.0,1,1
16818,5,0,0,6,2,0,strict,True,4,True,125,85,02111,2,3
16819,4,1,1,1,1,0,moderate,True,3,True,10,96,20003,1,1
16820,4,1,1,2,1,0,strict,False,2,True,237,96,94116,1,1
16821,5,2,0,5,1,0,strict,True,2,True,11,98,94114,3,3
16822,6,0,0,4,1,0,moderate,False,2,True,1,100,94110,2,2
16823,4,0,1,2,1,0,strict,True,0,True,18,98,10075,1,1
16824,4,0,0,4,1,0,moderate,True,5,True,11,98,60647,2,3
16825,5,0,0,8,1,0,strict,True,0,True,77,97,11205.0,3,4
16826,5,0,0,4,1,0,strict,False,0,True,25,94,11211.0,0,1
16827,5,0,0,3,1,0,strict,True,0,True,41,94,10002.0,1,1
16828,3,1,1,2,1,0,strict,True,1,True,68,95,90011,1,1
16829,5,1,1,1,1,0,moderate,False,4,True,9,84,02120,1,1
16830,4,0,1,2,1,0,strict,True,0,True,71,94,11216,2,2
16831,4,0,0,2,1,0,strict,True,0,True,7,93,11238.0,1,1
16832,4,5,0,2,1,0,flexible,True,1,True,3,100,90045,0,1
16833,5,0,0,2,1,0,strict,True,0,True,5,96,10011.0,0,1
16834,4,0,0,3,1,0,strict,True,0,True,137,88,10002.0,1,1
16835,4,0,1,2,1,0,moderate,True,2,True,262,89,94109,1,1
16836,4,0,0,3,1,0,strict,True,3,True,16,96,20009,0,2
16837,4,0,0,2,1,0,strict,True,0,True,3,90,10002.0,0,1
16838,4,7,1,2,1,0,moderate,False,1,True,5,95,90230,1,1
16839,4,0,0,2,1,0,strict,True,5,True,14,91,60613,1,1
16840,5,4,0,4,1,0,strict,True,0,True,65,94,10013,1,2
